Dates, OIL_PROD, WATER_PROD, WATER_INJ_TOP, Xflow, P_wf
1.0, 1500.0001220703125, 6.108911662118521e-13, 688.434326171875, 0.00020620231225620955, 213.2254180908203
2.0, 1500.0, 1.324631280967863e-20, 1000.0, 726.074951171875, 230.3506317138672
3.0, 1429.97802734375, 2.8666179256553697e-28, 1000.0, 726.074951171875, 230.33779907226562
4.0, 1370.6064453125, 6.513840802484542e-36, 1000.0, 496.5967712402344, 230.1317901611328
5.0, 1333.3046875, 1.5414283107572988e-43, 259.4096374511719, 0.00048384314868599176, 210.17034912109375
6.0, 1306.5015869140625, 0.0, 29.931900024414062, 3.559174365364015e-05, 203.1381378173828
7.0, 1285.699951171875, 0.0, 179.5914306640625, 0.00018935262050945312, 204.86447143554688
8.0, 1268.62060546875, 0.0, 1000.0, 77.5496826171875, 217.51007080078125
9.0, 1254.0892333984375, 0.0, 1000.0, 726.074951171875, 227.28269958496094
10.0, 1241.6156005859375, 0.0, 1000.0, 726.074951171875, 227.6665496826172
11.0, 1230.7640380859375, 0.0, 1000.0, 726.074951171875, 227.73974609375
12.0, 1221.2918701171875, 0.0, 1000.0, 726.074951171875, 227.7315216064453
13.0, 1213.001708984375, 0.0, 1000.0, 726.074951171875, 227.63795471191406
14.0, 1205.87451171875, 0.0, 1000.0, 726.074951171875, 227.47296142578125
15.0, 1199.7015380859375, 0.0, 1000.0, 596.369873046875, 227.3864288330078
16.0, 1194.2708740234375, 0.0, 1000.0, 346.9371032714844, 227.27122497558594
17.0, 1189.4676513671875, 0.0, 1000.0, 57.595054626464844, 227.13002014160156
18.0, 1185.1724853515625, 0.0, 1000.0, 726.074951171875, 226.99627685546875
19.0, 1181.2784423828125, 0.0, 1000.0, 726.074951171875, 226.8682403564453
20.0, 1177.701416015625, 0.0, 1000.0, 726.074951171875, 226.76353454589844
21.0, 1174.3865966796875, 0.0, 1000.0, 726.074951171875, 226.66783142089844
22.0, 1171.2891845703125, 0.0, 1000.0, 726.074951171875, 226.5656280517578
23.0, 1168.371337890625, 0.0, 1000.0, 726.074951171875, 226.48361206054688
24.0, 1165.6009521484375, 0.0, 1000.0, 726.0748901367188, 225.2171630859375
25.0, 1162.9278564453125, 0.0, 578.6835327148438, 0.0005414145416580141, 215.60841369628906
26.0, 1160.2965087890625, 0.0, 1000.0, 356.9144287109375, 222.60243225097656
27.0, 1157.6707763671875, 0.0, 1000.0, 287.0732421875, 222.5452117919922
28.0, 1155.02880859375, 0.0, 1000.0, 726.074951171875, 225.54946899414062
29.0, 1152.385009765625, 0.0, 1000.0, 726.074951171875, 226.04612731933594
30.0, 1149.78076171875, 0.0, 1000.0, 726.074951171875, 226.41014099121094
31.0, 1147.233642578125, 0.0, 1000.0, 726.074951171875, 226.73080444335938
32.0, 1144.766357421875, 0.0, 1000.0, 726.074951171875, 227.03126525878906
33.0, 1142.38720703125, 0.0, 1000.0, 726.074951171875, 227.31997680664062
34.0, 1140.11328125, 0.0, 79.81842041015625, 7.402828487101942e-05, 212.04164123535156
35.0, 1137.8927001953125, 0.0, 1000.0, 486.6175537109375, 225.11248779296875
36.0, 1135.7130126953125, 0.0, 1000.0, 726.074951171875, 227.28619384765625
37.0, 1133.5665283203125, 0.0, 1000.0, 726.074951171875, 227.7720489501953
38.0, 1131.4608154296875, 0.0, 1000.0, 167.34548950195312, 224.54685974121094
39.0, 1129.4095458984375, 0.0, 1000.0, 726.0748291015625, 227.94056701660156
40.0, 1127.43017578125, 0.0, 1000.0, 726.074951171875, 228.4065704345703
41.0, 1125.53955078125, 0.0, 1000.0, 726.074951171875, 228.72190856933594
42.0, 1123.74658203125, 0.0, 1000.0, 726.074951171875, 228.99911499023438
43.0, 1122.06005859375, 0.0, 1000.0, 426.7555847167969, 227.3627471923828
