Dates, OIL_PROD, WATER_PROD, WATER_INJ_TOP, Xflow, P_wf
104.0, 1318.0860595703125, -0.0, 1000.0, 726.074951171875, 180.0
105.0, 1313.48681640625, -0.0, 1000.0, 726.074951171875, 180.0
106.0, 1308.9747314453125, -0.0, 1000.0, 257.14129638671875, 180.0
107.0, 1304.568359375, -0.0, 628.5682373046875, 0.002383577171713114, 180.0
108.0, 1300.2757568359375, -0.0, 359.1820373535156, 0.0011948966421186924, 180.0
109.0, 1296.090576171875, -0.0, 1000.0, 366.8917236328125, 180.0
110.0, 1292.001220703125, -0.0, 19.95454978942871, 7.367706712102517e-05, 180.0
111.0, 1287.98583984375, -0.0, 159.6365203857422, 0.0004669964546337724, 180.0
112.0, 1284.0240478515625, -0.0, 1000.0, 726.074951171875, 180.0
113.0, 1280.106201171875, -0.0, 1000.0, 726.074951171875, 180.0
114.0, 1276.2403564453125, -0.0, 1000.0, 7.708498477935791, 180.0
115.0, 1272.4437255859375, -0.0, 1000.0, 506.5740966796875, 180.0
116.0, 1268.7325439453125, -0.0, 1000.0, 726.074951171875, 180.0
117.0, 1265.121826171875, -0.0, 1000.0, 566.43798828125, 180.0
118.0, 1261.6102294921875, -0.0, 269.38641357421875, 0.0010070393327623606, 180.0
119.0, 1258.1920166015625, -0.0, 838.0916748046875, 0.0025082568172365427, 180.0
120.0, 1254.8397216796875, -0.0, 718.364013671875, 0.002469450468197465, 180.0
121.0, 1251.5322265625, -0.0, 1000.0, 207.25473022460938, 180.0
122.0, 1248.253173828125, -0.0, 508.8410949707031, 0.0018082538153976202, 180.0
123.0, 1244.9989013671875, -0.0, 1000.0, 57.59505844116211, 180.0
124.0, 1241.7618408203125, -0.0, 558.7275390625, 0.0019442533375695348, 180.0
